"Packet","Sequence","Delta (ms)","Jitter (ms)","Skew","Bandwidth","Marker","Status"
"127.0.0.1:56795 → 127.0.0.1:5004 (0x03b7f841)"
13083,6462,5.565831999992952,0.03827793157598554,13074.120528,8266.176,"","OK"
13084,6463,5.444134000004851,0.04007163029707232,13074.187505111113,8266.176,"","OK"
13085,6464,5.53182599999127,0.038861833958980074,13074.166790222225,8266.176,"","OK"
13363,6742,4.886532000004081,0.03744596733460156,13074.212905888882,8266.176,"","OK"
13479,6858,5.237907000002451,0.03981125189861541,13074.182507666672,8266.176,"","OK"
13480,6859,5.324793000007048,0.03748372226725138,13074.179936888875,8266.176,"","OK"
13634,7013,6.671967999995104,0.04726431869976205,13074.190680999993,8266.176,"","OK"
13635,7014,6.792570999998134,0.048707097391314,13074.120332222228,8266.176,"","OK"
13636,7015,6.64320299999963,0.051296049637046356,13074.210462555551,8266.176,"","OK"
13637,7016,6.732371999998577,0.048150129868395765,13074.21142388889,8266.176,"","OK"
13698,7077,4.51628399999754,0.0413587127890663,13074.117060333345,8266.176,"","OK"
13699,7078,4.332615999999689,0.04437418212827397,13074.206666555561,8266.176,"","OK"
13700,7079,4.424714000007953,0.04213950407815378,13074.215285888888,8266.176,"","OK"
13701,7080,4.433957000001101,0.039544764239944005,13074.21466222222,8266.176,"","OK"
13906,7285,8.507382000010693,0.03321478497777211,13074.13892888889,8266.176,"","OK"
14171,7548,5.233621999999741,0.05389547193175985,13074.130340999996,8266.176,"","OK"
14172,7549,5.133298999993713,0.053306928547367245,13074.174819777778,8266.176,"","OK"
14173,7550,5.189363000012236,0.05000487745808301,13074.174345666659,8266.176,"","OK"
14456,7833,10.555563999994774,0.032981598592684104,13074.176815111117,8266.176,"","OK"
14735,8112,1.2535639999987325,0.020622737243352604,13074.222622777786,8266.176,"","OK"
15123,8500,10.209476999996696,0.04660844641478333,13074.155843444445,8266.176,"","OK"
15124,8501,7.739142000005813,0.0461417935144046,13074.116701444436,8266.176,"","OK"
15477,8852,4.318886000008206,0.04399566342400832,13074.127188555547,8266.176,"","OK"
15898,9273,12.868388999995659,0.05821275949823753,13074.205206777784,8266.176,"","OK"
16133,9508,1.860820000001695,0.04809073817816325,13074.113345777776,8266.176,"","OK"
16244,9619,10.583837999991374,0.05503174717612008,13074.201589000004,8266.176,"","OK"
16649,10024,1.8750920000020415,0.03833341896285824,13074.21464244445,8266.176,"","OK"
16824,10197,7.03296899999259,0.04228773600375168,13074.16722644445,8266.176,"","OK"
17045,10417,1.8119670000014594,0.06077632739427183,13074.096534555545,8266.176,"","OK"
17046,10418,1.5975829999952111,0.06407331387713633,13074.210062666665,8266.176,"","OK"
17321,10693,8.988420000008773,0.044017430548127796,13074.100437777772,8266.176,"","OK"
17322,10694,8.919407999987016,0.04144223002818622,13074.103252,8266.176,"","OK"
9426,2809,5.914460999993025,0.04499393752540077,13074.176720222225,8255.328,"","OK"
9519,2902,8.363532999996096,0.033555358920573035,13074.187448888886,8255.328,"","OK"
9751,3134,6.140136000001803,0.03219597720175617,13074.188614111117,8255.328,"","OK"
9752,3135,6.121350000001257,0.0308236591823816,13074.178375222225,8255.328,"","OK"
10021,3404,8.28600199999346,0.02060891855338983,13074.184936111109,8255.328,"","OK"
10022,3405,8.25922900000296,0.020480159754931147,13074.203484888887,8255.328,"","OK"
10092,3475,2.24894000000495,0.04375582569192481,13074.121685222228,8255.328,"","OK"
10093,3476,2.1921350000047823,0.04122396853154939,13074.118439111102,8255.328,"","OK"
11110,4491,6.899481000000378,0.04446854856492095,13074.20690244445,8255.328,"","OK"
11111,4492,7.031395000012708,0.04365145178040763,13074.175507444437,8255.328,"","OK"
11232,4613,2.3666139999986626,0.032681607373381404,13074.179875555565,8255.328,"","OK"
11730,5111,2.2488810000068042,0.035398409597235996,13074.224489555549,8255.328,"","OK"
12007,5388,7.376581999997143,0.03761481719108479,13074.159147666665,8255.328,"","OK"
12008,5389,7.273658999998588,0.0389935369497604,13074.218821999995,8255.328,"","OK"
12009,5390,7.376268000007258,0.03923985755691432,13074.175887333331,8255.328,"","OK"
12716,6095,5.605083999995259,0.023443903918703362,13074.203799666662,8255.328,"","OK"
12717,6096,5.7038140000076964,0.027078146035032953,13074.122207888882,8255.328,"","OK"
12718,6097,5.568705999990925,0.028730525797643045,13074.175724111119,8255.328,"","OK"
12747,6126,7.631982999999309,0.03823425693326438,13074.18320322223,8255.328,"","OK"
12748,6127,7.7145370000071125,0.037447622820450874,13074.157555111102,8255.328,"","OK"
12749,6128,7.675718999991659,0.0366247088954216,13074.181836111122,8255.328,"","OK"
12750,6129,7.65914000000339,0.03619497014417489,13074.211584999997,8255.328,"","OK"
12980,6359,7.122938000000431,0.0379571150699506,13074.180421777783,8255.328,"","OK"
12981,6360,7.1620030000049155,0.039459982878931606,13074.118418777769,8255.328,"","OK"
12982,6361,7.135922000001301,0.03854441450473631,13074.093607888877,8255.328,"","OK"
12983,6362,6.2480389999982435,0.043549617765088,13074.212235555548,8255.328,"","OK"
12984,6363,5.393012999993516,0.041085523598708144,13074.208111444445,8255.328,"","OK"
12985,6364,5.480494000003091,0.04493744226230506,13074.105395222228,8255.328,"","OK"
12986,6365,5.318526999995811,0.046526470176829426,13074.175757111123,8255.328,"","OK"
12987,6366,5.346107000004849,0.046292433845221616,13074.218538999994,8255.328,"","OK"
12988,6367,5.4207880000030855,0.04608729561841109,13074.175528777778,8255.328,"","OK"
12989,6368,5.389752999995835,0.04326084658634348,13074.174664666672,8255.328,"","OK"
12990,6369,5.440157999997609,0.04445580756378007,13074.112284444447,8255.328,"","OK"
12991,6370,5.290695999996387,0.047814375146926213,13074.210477333341,8255.328,"","OK"
12992,6371,5.383701000013389,0.04515021975506314,13074.215665222218,8255.328,"","OK"
12993,6372,5.384758000000147,0.04276459490961337,13074.20868499999,8255.328,"","OK"
12994,6373,5.485946999993757,0.046157939671715754,13074.111626888887,8255.328,"","OK"
12995,6374,5.384479999993346,0.04354862399830602,13074.116035777784,8255.328,"","OK"
12996,6375,5.288209000005736,0.04642488360882092,13074.205604555551,8255.328,"","OK"
12997,6376,5.3843159999960335,0.04380913393917413,13074.210177444445,8255.328,"","OK"
12998,6377,5.408772000009776,0.04300820195690973,13074.179183222222,8255.328,"","OK"
12999,6378,5.458828999995603,0.044691446278671464,13074.109243111117,8255.328,"","OK"
13000,6379,5.299050999994506,0.04751309894134498,13074.199080999999,8255.328,"","OK"
13027,6406,6.221115000007558,0.04348323115874099,13074.187983777767,8255.328,"","OK"
13028,6407,6.327588000000105,0.04735089032172998,13074.082618,8255.328,"","OK"
13029,6408,6.190291999999317,0.0463870985653513,13074.11454822222,8255.328,"","OK"
13030,6409,6.23680400000012,0.04439926601633758,13074.099966444439,8255.328,"","OK"
13031,6410,6.205410999988089,0.042675013279747674,13074.11677766667,8255.328,"","OK"
13032,6411,6.214278000014019,0.040504338837574025,13074.124721888875,8255.328,"","OK"
13033,6412,6.180908999987878,0.040554894050579555,13074.16603511112,8255.328,"","OK"
13034,6413,6.212152000007336,0.03864960206064661,13074.176105333332,8255.328,"","OK"
13070,6449,5.5114889999968,0.03389456083901961,13074.175835444446,8255.328,"","OK"
13071,6450,5.563023000009707,0.03502064384229849,13074.123923555555,8255.328,"","OK"
13072,6451,5.539601999989827,0.033918089712650354,13074.106543777787,8255.328,"","OK"
13073,6452,5.400739999997313,0.03869640354975723,13074.216914888893,8255.328,"","OK"
13074,6453,5.511784000002081,0.03631993388313835,13074.21624200001,8255.328,"","OK"
13075,6454,5.575691999998526,0.03808624357137047,13074.151661111115,8255.328,"","OK"
13076,6455,5.479876000012155,0.037658047792289234,13074.18289622222,8255.328,"","OK"
13077,6456,5.503635999994003,0.03577161424962555,13074.19037133333,8255.328,"","OK"
13364,6743,4.995370999997249,0.040371837431491725,13074.128645999997,8255.328,"","OK"
13476,6855,5.349425000007614,0.033914082733542725,13074.181062888892,8255.328,"","OK"
13477,6856,5.317993000004208,0.03275322339546349,13074.196403222217,8255.328,"","OK"
13478,6857,5.420432999992045,0.03684432054369924,13074.09819244445,8255.328,"","OK"
13638,7017,6.8185300000041025,0.05046553841830157,13074.126227222223,8255.328,"","OK"
13639,7018,6.729254000005312,0.04775092837880296,13074.119195444437,8255.328,"","OK"
13640,7019,6.641006999998353,0.050536891188806554,13074.211521777775,8255.328,"","OK"
13693,7072,4.452722000001813,0.034975036854024505,13074.189371777771,8255.328,"","OK"
13694,7073,4.505143999995198,0.03727726371695389,13074.11756111111,8255.328,"","OK"
13695,7074,4.336683000001358,0.04029363612397378,13074.20310033334,8255.328,"","OK"
13696,7075,4.461118999999599,0.03951188803280637,13074.175314666674,8255.328,"","OK"
13697,7076,4.4086370000004536,0.03858591586412159,13074.200011000008,8255.328,"","OK"
13907,7286,8.455615999992006,0.03599619425000928,13074.216646222223,8255.328,"","OK"
13908,7287,8.576255000007222,0.03642903627607733,13074.173724555556,8255.328,"","OK"
14169,7546,5.046050999997533,0.053123908310864734,13074.250316222227,8255.328,"","OK"
14170,7547,5.264131000003545,0.054506295985818715,13074.175074111117,8255.328,"","OK"
14457,7834,10.608691999994335,0.035630165347439,13074.101456444449,8255.328,"","OK"
14734,8111,1.2503429999924265,0.021864816022217428,13074.220631222226,8255.328,"","OK"
15121,8498,10.176730999999563,0.05056010298263167,13074.118903111113,8255.328,"","OK"
15122,8499,10.186916000006022,0.0496067354345276,13074.154209333326,8255.328,"","OK"
15475,8850,4.268259000004036,0.04479868618478213,13074.17919244444,8255.328,"","OK"
15476,8851,4.244228999988991,0.042706678021365865,13074.19051900001,8255.328,"","OK"
15899,9274,13.054163000007975,0.06073742730783347,13074.106599333332,8255.328,"","OK"
16131,9506,1.7725000000064028,0.04491241272303141,13074.114940999993,8255.328,"","OK"
16132,9507,1.718552999998792,0.04650137998321026,13074.185276888878,8255.328,"","OK"
16647,10022,1.8565720000042347,0.04169853347690895,13074.21487455556,8255.328,"","OK"
16648,10023,1.914028999992297,0.0399691876344845,13074.200845555562,8255.328,"","OK"
17044,10416,1.6237350000010338,0.05884509736839189,13074.186279333328,8255.328,"","OK"
17323,10695,8.839080000005197,0.044048479540514156,13074.186394222226,8255.328,"","OK"
17324,10696,8.934225000004517,0.04274006762498904,13074.163280333334,8255.328,"","OK"
9425,2808,5.971743999994942,0.043772414841422434,13074.11340344444,8244.48,"","OK"
9520,2903,8.324367000008351,0.032018544821454935,13074.19641522222,8244.48,"","OK"
9748,3131,6.095092999996268,0.03727156953351989,13074.213137666666,8244.48,"","OK"
9749,3132,6.117050999993808,0.03531333949294449,13074.207197777781,8244.48,"","OK"
9750,3133,6.11178099999961,0.03314812383026768,13074.206527888891,8244.48,"","OK"
10023,3406,8.291142000001855,0.019340969215071085,13074.20123177777,8244.48,"","OK"
10024,3407,8.311709999994491,0.02025292252747162,13074.167299555556,8244.48,"","OK"
10091,3474,2.188901999994414,0.04266947333061754,13074.18173633334,8244.48,"","OK"
11112,4493,6.974847999998019,0.04249523604425596,13074.20065944444,8244.48,"","OK"
11231,4612,2.343725999991875,0.0326416700878983,13074.21315622222,8244.48,"","OK"
11728,5109,2.249897999994573,0.03473870356243935,13074.22485888889,8244.48,"","OK"
11729,5110,2.318155000000843,0.035091110978526345,13074.18448166667,8244.48,"","OK"
12010,5391,7.321379999993951,0.036840005349035816,13074.176729555562,8244.48,"","OK"
12011,5392,7.317184999992605,0.03554677584821341,13074.192877888898,8244.48,"","OK"
12012,5393,7.313232000000426,0.03458143569070364,13074.212979222226,8244.48,"","OK"
12013,5394,7.321184000000358,0.03248498484906289,13074.21401744445,8244.48,"","OK"
12713,6092,5.6370350000070175,0.02354320708196992,13074.177062000002,8244.48,"","OK"
12714,6093,5.5910730000032345,0.024018583027467625,13074.208211222212,8244.48,"","OK"
12715,6094,5.643771999995806,0.023864282698756314,13074.186661444444,8244.48,"","OK"
12751,6130,7.789340999996057,0.040211041454079,13074.111132888895,8244.48,"","OK"
12752,6131,7.612651000003098,0.04246271941884397,13074.187370777785,8244.48,"","OK"
12753,6132,7.692393999997876,0.040284174455117096,13074.194976777784,8244.48,"","OK"
12963,6342,7.136977999994997,0.04677296789785975,13074.129777666662,8244.48,"","OK"
12964,6343,7.128293000001577,0.04561796990397826,13074.101484666666,8244.48,"","OK"
12965,6344,7.091390000001411,0.043999416229234825,13074.121205777774,8244.48,"","OK"
12966,6345,7.048563999996986,0.044464202715459804,13074.172641777783,8244.48,"","OK"
12967,6346,7.169340000007651,0.04532449560187835,13074.114412888885,8244.48,"","OK"
12968,6347,7.029557999994722,0.04758878407143421,13074.195966,8244.48,"","OK"
12969,6348,7.197709999993094,0.05072136006617416,13074.098256000012,8244.48,"","OK"
12970,6349,7.020795000004,0.05319603200613167,13074.188572111118,8244.48,"","OK"
12971,6350,7.0799410000036005,0.05112496750497771,13074.208631111105,8244.48,"","OK"
12972,6351,7.128953999999794,0.04904483759156035,13074.190788222215,8244.48,"","OK"
12973,6352,7.191181999995024,0.05098396579652394,13074.110717333344,8244.48,"","OK"
12974,6353,7.021397999997134,0.0527100929338746,13074.189319333338,8244.48,"","OK"
12975,6354,7.113542000006419,0.049567642681565216,13074.186888444441,8244.48,"","OK"
12976,6355,7.1098239999992074,0.04708366501355406,13074.177064444448,8244.48,"","OK"
12977,6356,7.107566999999108,0.04436244289460608,13074.180608555558,8244.48,"","OK"
12978,6357,7.106297000005725,0.041890672157678784,13074.185422666662,8244.48,"","OK"
12979,6358,7.093173999994178,0.03969913014855151,13074.192248666674,8244.48,"","OK"
13035,6414,6.195686999999452,0.0378924533205772,13074.202640555552,8244.48,"","OK"
13036,6415,6.239553999999771,0.03660741109934003,13074.18530877777,8244.48,"","OK"
13037,6416,6.251218000004883,0.03613168401634018,13074.156313,8244.48,"","OK"
13038,6417,6.162195999990217,0.037625092654617116,13074.216339222228,8244.48,"","OK"
13039,6418,6.242993000007118,0.03657169797546165,13074.19556844444,8244.48,"","OK"
13040,6419,6.241631999990204,0.03549907796269629,13074.176158666669,8244.48,"","OK"
13041,6420,6.301358000011533,0.03822637170206178,13074.097022888876,8244.48,"","OK"
13063,6442,5.537387999997009,0.03024648380962586,13074.184369666662,8244.48,"","OK"
13064,6443,5.512419000006048,0.02843782162701316,13074.183061777774,8244.48,"","OK"
13065,6444,5.478015000000596,0.028728964719267176,13074.216157888877,8244.48,"","OK"
13066,6445,5.52058599999873,0.027525584979344497,13074.206682999997,8244.48,"","OK"
13067,6446,5.533924000003026,0.027231041473435497,13074.183870111112,8244.48,"","OK"
13068,6447,5.615773999990779,0.032070531936789874,13074.079207222225,8244.48,"","OK"
13069,6448,5.414105000003474,0.03612900563541248,13074.17621333334,8244.48,"","OK"
13474,6853,5.354933000009623,0.03506072178548978,13074.18439244444,8244.48,"","OK"
13475,6854,5.298348999989685,0.03436150306359195,13074.208265666675,8244.48,"","OK"
13641,7020,6.790096999990055,0.04745384243359179,13074.21031366667,8244.48,"","OK"
13642,7021,7.215517999997246,0.05170785228095639,13074.094795666679,8244.48,"","OK"
13643,7022,7.077087000012398,0.05060261845696514,13074.128819777776,8244.48,"","OK"
13644,7023,7.024695999993128,0.052840899248177725,13074.215234888892,8244.48,"","OK"
13645,7024,7.132744999995339,0.051584905545420986,13074.182489888888,8244.48,"","OK"
13646,7025,7.161921999999322,0.05153652950353692,13074.131679000013,8244.48,"","OK"
13688,7067,4.434550000005402,0.038102786064427976,13074.105093222213,8244.48,"","OK"
13689,7068,4.428474999993341,0.03602500776921138,13074.109951555554,8244.48,"","OK"
13690,7069,4.435058999995817,0.03388129894998029,13074.108225888893,8244.48,"","OK"
13691,7070,4.421105000001262,0.03252798859892162,13074.120454222226,8244.48,"","OK"
13692,7071,4.333916000003228,0.03601412819979215,13074.208760444439,8244.48,"","OK"
13909,7288,8.51645599999756,0.03520705484182322,13074.190601888884,8244.48,"","OK"
13910,7289,8.538855000006151,0.03335595419156216,13074.196191333322,8244.48,"","OK"
14166,7543,5.12751500000013,0.04985731851802654,13074.177353666659,8244.48,"","OK"
14167,7544,5.252777999994578,0.05073430555447249,13074.113464555558,8244.48,"","OK"
14168,7545,5.183764000001247,0.04788371701307853,13074.11858944445,8244.48,"","OK"
14458,7835,10.250887000001967,0.03994506473499997,13074.206124999997,8244.48,"","OK"
14733,8110,1.2203730000037467,0.022974966719252844,13074.21541866666,8244.48,"","OK"
14878,8255,11.54229199999827,0.026369031635101906,13074.197983666658,8244.48,"","OK"
15119,8496,10.160754000011366,0.0472053709995033,13074.179699777771,8244.48,"","OK"
15120,8497,10.317398999992292,0.050898028366845434,13074.073411888894,8244.48,"","OK"
15473,8848,4.270268000007491,0.04910042319440956,13074.177388333323,8244.48,"","OK"
15474,8849,4.241047999996226,0.046938368967439366,13074.191895888885,8244.48,"","OK"
16130,9505,1.8019229999918025,0.046813980979348024,13074.098552111114,8244.48,"","OK"
16646,10021,1.9328200000018114,0.04232397644961815,13074.182557666674,8244.48,"","OK"
17042,10414,1.627277999999933,0.0541341058441984,13074.197980111116,8244.48,"","OK"
17043,10415,1.8101880000031088,0.056943029785332604,13074.098903222213,8244.48,"","OK"
17325,10697,8.887327000004007,0.042249764786681694,13074.198175555546,8244.48,"","OK"
17326,10698,8.92401199998858,0.040415460042274996,13074.18527466667,8244.48,"","OK"
9424,2807,5.7133820000017295,0.04554758323839509,13074.096258555554,8233.632,"","OK"
9521,2904,8.308551999987685,0.03156621910391385,13074.221196555562,8233.632,"","OK"
9746,3129,6.132540000005974,0.03519754973059554,13074.106067333327,8233.632,"","OK"
9747,3130,6.031170000002021,0.03868846676153948,13074.197119555552,8233.632,"","OK"
10025,3408,8.250711000000592,0.021373232924760437,13074.20547744444,8233.632,"","OK"
10026,3409,8.286938000004739,0.02060991975594585,13074.196317222217,8233.632,"","OK"
10089,3472,2.1064250000054017,0.04638130545897297,13074.214241555557,8233.632,"","OK"
10090,3473,2.221380999995745,0.04551323081259219,13074.18174944444,8233.632,"","OK"
11113,4494,7.11009699999704,0.046720346291304976,13074.090562444442,8233.632,"","OK"
11114,4495,6.998680000004242,0.04388282464783328,13074.091882444438,8233.632,"","OK"
11229,4610,2.3708609999885084,0.034874514510722855,13074.179237333345,8233.632,"","OK"
11230,4611,2.3112440000113565,0.03476988513010265,13074.212437777765,8233.632,"","OK"
11395,4776,9.3937159999914,0.04116961385210882,13074.180601777785,8233.632,"","OK"
11727,5108,2.3177529999957187,0.03445522454059451,13074.185868,8233.632,"","OK"
12014,5395,7.33885200000077,0.03079958996301443,13074.208498777778,8233.632,"","OK"
12015,5396,7.318215999999666,0.02981944892428659,13074.223616111121,8233.632,"","OK"
12016,5397,7.330236000008881,0.02845659447802317,13074.215602333337,8233.632,"","OK"
12017,5398,7.437227000002167,0.033171411490252004,13074.111708666664,8233.632,"","OK"
12711,6090,5.609498999998323,0.024887199564398887,13074.20457055555,8233.632,"","OK"
12712,6091,5.634917999996105,0.024125235702148057,13074.191874777782,8233.632,"","OK"
12754,6133,7.697996000002604,0.03833560799690601,13074.18586966666,8233.632,"","OK"
12755,6134,7.674045000007027,0.036867375552498714,13074.200713555547,8233.632,"","OK"
12756,6135,7.6886909999884665,0.03526997708100649,13074.212022555555,8233.632,"","OK"
12947,6326,7.061375000004773,0.04794205467437509,13074.116252444437,8233.632,"","OK"
12948,6327,6.939655999987735,0.04871717625799318,13074.17659644445,8233.632,"","OK"
12949,6328,6.976068000003579,0.047168102741644916,13074.200528444446,8233.632,"","OK"
12950,6329,7.106356000003871,0.05086734632053402,13074.094172444442,8233.632,"","OK"
12951,6330,6.9169980000006035,0.05287576217546292,13074.177174444441,8233.632,"","OK"
12952,6331,6.992616999996244,0.05003246453973124,13074.184557444445,8233.632,"","OK"
12953,6332,6.9987680000049295,0.046982435505689944,13074.18578944444,8233.632,"","OK"
12954,6333,6.977924999999232,0.045425720786632345,13074.207864444441,8233.632,"","OK"
12955,6334,7.187166000003344,0.050117821571070816,13074.087365111103,8233.632,"","OK"
12956,6335,7.005278999989969,0.053599964667849234,13074.193197222223,8233.632,"","OK"
12957,6336,7.104237999999896,0.05051484187573834,13074.188959222229,8233.632,"","OK"
12958,6337,7.182001000008313,0.05178828231468087,13074.11806933333,8233.632,"","OK"
12959,6338,7.102123999997275,0.0486842646694792,13074.115945333338,8233.632,"","OK"
12960,6339,7.020518999997876,0.05130350507211291,13074.20653744445,8233.632,"","OK"
12961,6340,7.126898000002257,0.04977816100579259,13074.179639444439,8233.632,"","OK"
12962,6341,7.135106000001542,0.048166706498683556,13074.155644555547,8233.632,"","OK"
13042,6421,6.16311599999608,0.03953136236052419,13074.156129111114,8233.632,"","OK"
13043,6422,6.279343999995035,0.04063076332399434,13074.099007333338,8233.632,"","OK"
13044,6423,6.20561400000588,0.03912935450456395,13074.11561555555,8233.632,"","OK"
13045,6424,6.2385229999927105,0.03770256845888634,13074.099314777777,8233.632,"","OK"
13046,6425,6.205002000002423,0.03642242181965076,13074.116535000008,8233.632,"","OK"
13047,6426,6.200937000001431,0.035476346844519904,13074.137820222226,8233.632,"","OK"
13048,6427,6.232929000005242,0.03392824877837828,13074.12711344444,8233.632,"","OK"
13049,6428,6.178056999997352,0.0345680596185819,13074.171278666661,8233.632,"","OK"
13055,6434,5.515720000010333,0.03803176854166199,13074.170913666661,8233.632,"","OK"
13056,6435,5.474401999992551,0.038643546897142333,13074.21873388889,8233.632,"","OK"
13057,6436,5.511293999996269,0.036239755771858166,13074.218550999998,8233.632,"","OK"
13058,6437,5.51252000000386,0.03406282659146922,13074.217142111112,8233.632,"","OK"
13059,6438,5.513835999998264,0.0321042054854143,13074.214417222218,8233.632,"","OK"
13060,6439,5.5436940000072354,0.032134123198139034,13074.181834333329,8233.632,"","OK"
13061,6440,5.477508999989368,0.032225872442899435,13074.215436444443,8233.632,"","OK"
13062,6441,5.515901000006124,0.030511123470711908,13074.210646555555,8233.632,"","OK"
13365,6744,4.925344000002951,0.03873815314768266,13074.114413111107,8233.632,"","OK"
13472,6851,5.347651999996742,0.03599299555184199,13074.19352,8233.632,"","OK"
13473,6852,5.2986390000005485,0.03521738471886816,13074.217103222225,8233.632,"","OK"
13647,7026,7.145053000000189,0.05113130891012337,13074.086626000004,8233.632,"","OK"
13648,7027,7.078703000006499,0.049961109047177876,13074.119034111107,8233.632,"","OK"
13649,7028,7.002913999996963,0.053600859176262464,13074.22723122222,8233.632,"","OK"
13650,7029,7.215817999996943,0.057489430477191225,13074.111413222228,8233.632,"","OK"
13651,7030,7.102537000013399,0.05443222301587273,13074.119987333324,8233.632,"","OK"
13652,7031,7.120325999989291,0.05230058407634756,13074.099661333341,8233.632,"","OK"
13683,7062,4.343628999995417,0.044608588891389585,13074.211067777782,8233.632,"","OK"
13684,7063,4.456708999990951,0.04397597569660731,13074.176581000007,8233.632,"","OK"
13685,7064,4.479344000006677,0.04410314388259268,13074.130570333335,8233.632,"","OK"
13686,7065,4.448862000004738,0.04231723905683277,13074.115041666664,8233.632,"","OK"
13687,7066,4.430953999995836,0.039821119949434935,13074.117421000003,8233.632,"","OK"
13911,7290,7.390179999987595,0.03274079038702627,13074.172678000003,8233.632,"","OK"
13912,7291,7.264592999999877,0.03612044237688002,13074.085862777778,8233.632,"","OK"
13913,7292,7.146638999998686,0.03650353278424566,13074.128112666673,8233.632,"","OK"
14163,7540,5.1837650000088615,0.051199607074395574,13074.173168111112,8233.632,"","OK"
14164,7541,5.172779000000446,0.04900649968714699,13074.18927799999,8233.632,"","OK"
14165,7542,5.251076000000467,0.04983028790089095,13074.127090888884,8233.632,"","OK"
14459,7836,10.287836000003153,0.038208748189047285,13074.218288999997,8233.632,"","OK"
14732,8109,1.2845260000030976,0.022901868204726995,13074.191347222222,8233.632,"","OK"
15116,8493,10.300480999998399,0.05255610115544607,13074.118471222217,8233.632,"","OK"
15117,8494,10.211751999988337,0.049311400387794566,13074.117830333344,8233.632,"","OK"
15118,8495,10.221820999999181,0.04625451425229535,13074.118231555563,8233.632,"","OK"
15191,8568,12.467709999997169,0.04050607696663851,13074.207485888895,8233.632,"","OK"
15471,8846,4.329123000003165,0.049133315080001454,13074.106813222228,8233.632,"","OK"
15472,8847,4.17026800000167,0.05139295510984154,13074.192100777786,8233.632,"","OK"
15900,9275,12.957274000000325,0.0575283797673158,13074.115991999992,8233.632,"","OK"
16129,9504,1.7971240000042599,0.04832523156391849,13074.122697333325,8233.632,"","OK"
16645,10020,1.8901590000023134,0.04295757488005401,13074.215377666667,8233.632,"","OK"
16825,10198,6.959896000000299,0.042151252503498514,13074.20733044445,8233.632,"","OK"
17041,10413,1.727203999995254,0.0514134314182378,13074.103035888882,8233.632,"","OK"
17327,10699,8.896052000010968,0.039525132677452175,13074.211444888875,8233.632,"","OK"
17328,10700,9.031062999987626,0.04455180493981272,13074.091493,8233.632,"","OK"
9423,2806,5.7199430000036955,0.04799474063980416,13074.087418333336,8222.784,"","OK"
9522,2905,8.356037000005017,0.03101230957720263,13074.198492888885,8222.784,"","OK"
9744,3127,6.20838100000401,0.03585021707541186,13074.087402111109,8222.784,"","OK"
9745,3128,6.071016999994754,0.036115460452869896,13074.127496222223,8222.784,"","OK"
10027,3410,8.269793999992544,0.02051523032786755,13074.215412111123,8222.784,"","OK"
10028,3411,8.281213000009302,0.019712771487087263,13074.223087999999,8222.784,"","OK"
10088,3471,2.166060000003199,0.043975799897036864,13074.13177766667,8222.784,"","OK"
11115,4496,6.985846999989008,0.04202471060803072,13074.106035444449,8222.784,"","OK"
11228,4609,2.3512250000057975,0.03469763770173946,13074.21676499999,8222.784,"","OK"
11726,5107,2.24933800000872,0.03482796543589857,13074.214732111112,8222.784,"","OK"
12018,5399,7.265948000000208,0.035309781605128446,13074.179093999992,8222.784,"","OK"
12019,5400,7.326175999987754,0.03335003136499197,13074.175140222229,8222.784,"","OK"
12020,5401,7.2967830000125105,0.03355005023692824,13074.211690555545,8222.784,"","OK"
12021,5402,7.352608000001055,0.03265783876324651,13074.192415888887,8222.784,"","OK"
12708,6087,5.651413999992656,0.02876560776140724,13074.184895888888,8222.784,"","OK"
12709,6088,5.617459000000963,0.027265458665491578,13074.189659111114,8222.784,"","OK"
12710,6089,5.620034000006854,0.02569813138770248,13074.191847333335,8222.784,"","OK"
12757,6136,7.734001000004355,0.03588511045787725,13074.166910444445,8222.784,"","OK"
12758,6137,7.68468400000711,0.03390509660965407,13074.17111533333,8222.784,"","OK"
12759,6138,7.750436999995145,0.03493834057142915,13074.120678333333,8222.784,"","OK"
12932,6311,7.03188599999703,0.05778739195177842,13074.17535044445,8222.784,"","OK"
12933,6312,6.970868000003975,0.05599642995454384,13074.204482444446,8222.784,"","OK"
12934,6313,6.995582999996259,0.05277271558261867,13074.20889944445,8222.784,"","OK"
12935,6314,7.0916700000088895,0.0552037958592606,13074.11722944444,8222.784,"","OK"
12936,6315,7.007589000000735,0.05222787111810274,13074.10964044444,8222.784,"","OK"
12937,6316,6.900523999996949,0.055180879173412,13074.209116444443,8222.784,"","OK"
12938,6317,7.103065000002971,0.05817363672525944,13074.10605144444,8222.784,"","OK"
12939,6318,6.991911999997683,0.05504328443007554,13074.114139444442,8222.784,"","OK"
12940,6319,6.96987299999455,0.05348601665353645,13074.144266444448,8222.784,"","OK"
12941,6320,6.94474099999934,0.05359682811273169,13074.199525444448,8222.784,"","OK"
12942,6321,7.008516000001691,0.050779276355791665,13074.191009444447,8222.784,"","OK"
12943,6322,6.9876360000052955,0.048378321583223714,13074.203373444441,8222.784,"","OK"
12944,6323,7.048978999999235,0.04841586398422444,13074.154394444442,8222.784,"","OK"
12945,6324,6.950901000003796,0.04845855998497316,13074.203493444438,8222.784,"","OK"
12946,6325,7.025865999996313,0.04704652498568189,13074.177627444442,8222.784,"","OK"
